boiler_no,TIME,Steam Pressure_Main Header,outdoor temperature,Temperature_Concentrated Water,Operating Time_Feed water,Temperature_Exhaust Gas,Volume_Feed water_delta,Temperature_Feed water,Temperature_Tube Wall,Damper Angle,Temperature_Scale,Temperature_External,Operating Status,Operating Code,Input Status,Power Usage_Meter,Steam Pressure,Operating Time_Chemical Injection,Combustion time,Number of Ignition,Gas consumption,Abnormal Blow Down
10,11hh15mm,0.704545454545,0.871087992078,0.470986460348,0.5,0.237288135593,0.854279675734,0.369565217391,0.844221105528,0.270588235294,0.894736842105,0.791666666667,1.0,14.0,16.0,0.499975395271,0.807228915663,0.5,0.5,0.5,0.990393621855,0
10,11hh30mm,0.715909090909,0.870535942951,0.454300451322,0.5,0.232445520581,0.854280502833,0.376811594203,0.849246231156,0.250980392157,0.894736842105,0.791666666667,1.0,14.0,16.0,0.499979549915,0.819277108434,0.5,0.5,0.5,0.990393685456,0
10,11hh45mm,0.715909090909,0.871634349976,0.454545454545,0.5,0.232445520581,0.85427833965,0.369565217391,0.849246231156,0.274509803922,0.889473684211,0.8125,1.0,14.0,16.0,0.499975395271,0.831325301205,0.5,0.500000029812,0.5,0.990393566204,0
10,12hh00mm,0.636363636364,0.872368518403,0.447414571244,0.5,0.227602905569,0.854280566456,0.369565217391,0.834170854271,0.247058823529,0.878947368421,0.791666666667,0.0,5.0,0.0,0.49997470283,0.698795180723,0.5,0.5,0.5,0.990393630302,0
10,12hh15mm,0.727272727273,0.870535942951,0.457201805287,0.5,0.232445520581,0.854273886039,0.369565217391,0.849246231156,0.250980392157,0.884210526316,0.791666666667,1.0,14.0,16.0,0.499968470863,0.831325301205,0.5,0.5,0.500000029817,0.990393431051,0
10,12hh30mm,0.625,0.872550637702,0.437137330754,0.5,0.215496368039,0.854277258059,0.36231884058,0.814070351759,0.333333333333,0.836842105263,0.791666666667,1.0,14.0,16.0,0.499967085981,0.698795180723,0.5,0.5,0.500000059634,0.990393245713,0
10,12hh45mm,0.715909090909,0.870353823652,0.422862669246,0.5,0.186440677966,0.854276303714,0.347826086957,0.804020100503,0.0,0.557894736842,0.770833333333,0.0,5.0,0.0,0.499927616856,0.481927710843,0.50000002981,0.5,0.5,0.990392731436,0
10,13hh00mm,0.727272727273,0.872920567529,0.433139909736,0.5,0.1598062954,0.854261543173,0.340579710145,0.809045226131,0.0,0.515789473684,0.770833333333,0.0,5.0,0.0,0.499910305836,0.385542168675,0.5,0.5,0.5,0.990392540632,0
10,13hh15mm,0.727272727273,0.871941676294,0.423597678917,0.5,0.147699757869,0.854260270712,0.333333333333,0.804020100503,0.0,0.489473684211,0.75,0.0,5.0,0.0,0.499908920955,0.313253012048,0.5,0.5,0.5,0.990392540632,0
10,13hh30mm,0.636363636364,0.873529528937,0.425647969052,0.5,0.186440677966,0.854261797665,0.347826086957,0.814070351759,0.313725490196,0.763157894737,0.75,1.0,14.0,16.0,0.499928309297,0.710843373494,0.5,0.5,0.500000059634,0.990392797025,0
10,13hh45mm,0.738636363636,0.873404321919,0.402553191489,0.5,0.227602905569,0.854268159967,0.347826086957,0.849246231156,0.211764705882,0.857894736842,0.770833333333,1.0,14.0,16.0,0.499964316218,0.831325301205,0.5,0.5,0.500000089451,0.990393234781,0
10,14hh00mm,0.715909090909,0.871577437695,0.382372662798,0.5,0.225181598063,0.854274013285,0.340579710145,0.849246231156,0.262745098039,0.878947368421,0.791666666667,1.0,14.0,16.0,0.499967778422,0.819277108434,0.5,0.500000029812,0.500000059634,0.99039336099,0
10,14hh15mm,0.727272727273,0.876705234222,0.393849129594,0.5,0.215496368039,0.854277130813,0.333333333333,0.844221105528,0.219607843137,0.884210526316,0.8125,1.0,14.0,16.0,0.499970548185,0.819277108434,0.5,0.5,0.5,0.990393494652,0
10,14hh30mm,0.715909090909,0.875606827197,0.404616376531,0.5,0.222760290557,0.854278276027,0.340579710145,0.849246231156,0.266666666667,0.894736842105,0.8125,1.0,14.0,16.0,0.499972625507,0.819277108434,0.5,0.5,0.5,0.990393613408,0
10,14hh45mm,0.647727272727,0.877985760547,0.440154738878,0.5,0.213075060533,0.854276303714,0.347826086957,0.819095477387,0.0,0.842105263158,0.833333333333,0.0,5.0,0.0,0.49996639354,0.698795180723,0.5,0.5,0.500000029817,0.990393309811,0
10,15hh00mm,0.693181818182,0.879266286872,0.463481624758,0.500000029811,0.203389830508,0.854270005034,0.355072463768,0.829145728643,0.0,0.847368421053,0.8125,0.0,5.0,0.0,0.49994839008,0.734939759036,0.5,0.5,0.500000029817,0.990393113044,0
10,15hh15mm,0.727272727273,0.875606827197,0.492856221792,0.5,0.232445520581,0.854261543173,0.347826086957,0.849246231156,0.270588235294,0.884210526316,0.8125,1.0,14.0,16.0,0.499922769771,0.819277108434,0.5,0.500000029812,0.500000029817,0.990392795038,0
10,15hh30mm,0.727272727273,0.873404321919,0.524900064475,0.5,0.230024213075,0.854278912258,0.376811594203,0.849246231156,0.270588235294,0.889473684211,0.8125,1.0,14.0,16.0,0.499975395271,0.831325301205,0.5,0.5,0.5,0.990393558253,0
10,15hh45mm,0.681818181818,0.872795360511,0.522604771115,0.5,0.25181598063,0.854282856885,0.391304347826,0.844221105528,0.38431372549,0.910526315789,0.8125,1.0,14.0,16.0,0.49998370456,0.807228915663,0.5,0.5,0.5,0.990393802721,0
10,16hh00mm,0.727272727273,0.874201093854,0.535654416505,0.5,0.246973365617,0.854283938476,0.405797101449,0.849246231156,0.270588235294,0.905263157895,0.8125,1.0,14.0,16.0,0.499987166764,0.831325301205,0.5,0.5,0.5,0.99039387626,0
10,16hh15mm,0.738636363636,0.872368518403,0.542914248872,0.5,0.237288135593,0.854278721388,0.413043478261,0.844221105528,0.250980392157,0.894736842105,0.8125,1.0,14.0,16.0,0.49997470283,0.831325301205,0.5,0.500000029812,0.5,0.990393558253,0
10,16hh30mm,0.715909090909,0.871941676294,0.567698259188,0.5,0.239709443099,0.854278403273,0.413043478261,0.849246231156,0.278431372549,0.889473684211,0.833333333333,1.0,14.0,16.0,0.499971240626,0.807228915663,0.5,0.5,0.5,0.990393550303,0
10,16hh45mm,0.715909090909,0.871822160504,0.569387491941,0.5,0.242130750605,0.85428107544,0.427536231884,0.844221105528,0.262745098039,0.889473684211,0.8125,1.0,14.0,16.0,0.499980242356,0.807228915663,0.5,0.5,0.5,0.990393621855,0
10,17hh00mm,0.715909090909,0.873831164027,0.567930367505,0.5,0.249394673123,0.854281648047,0.427536231884,0.844221105528,0.282352941176,0.9,0.8125,1.0,14.0,16.0,0.499980934797,0.819277108434,0.5,0.5,0.5,0.990393739617,0
10,17hh15mm,0.761363636364,0.872613241211,0.566125080593,0.5,0.222760290557,0.854277194436,0.420289855072,0.849246231156,0.0,0.868421052632,0.8125,0.0,5.0,0.0,0.4999657011,0.831325301205,0.5,0.5,0.5,0.99039336099,0
10,17hh30mm,0.727272727273,0.871025388569,0.562733720181,0.5,0.19612590799,0.854259061875,0.376811594203,0.844221105528,0.0,0.852631578947,0.8125,0.0,5.0,0.0,0.499908920955,0.771084337349,0.5,0.5,0.5,0.990392540632,0
10,17hh45mm,0.784090909091,0.870109100843,0.562733720181,0.5,0.176755447942,0.854260079843,0.384057971014,0.869346733668,0.0,0.842105263158,0.791666666667,0.0,5.0,0.0,0.499908920955,0.795180722892,0.5,0.5,0.5,0.990392540632,0
10,18hh00mm,0.795454545455,0.872123795594,0.563700838169,0.5,0.164648910412,0.854260143466,0.391304347826,0.86432160804,0.0,0.831578947368,0.791666666667,0.0,5.0,0.0,0.499909613396,0.78313253012,0.5,0.5,0.5,0.990392540632,0
10,18hh15mm,0.704545454545,0.873466925428,0.562617666022,0.5,0.154963680387,0.854260143466,0.398550724638,0.859296482412,0.0,0.826315789474,0.791666666667,0.0,5.0,0.0,0.499909613396,0.771084337349,0.5,0.5,0.5,0.990392540632,0
10,18hh30mm,0.681818181818,0.872550637702,0.56225660864,0.5,0.147699757869,0.854260079843,0.391304347826,0.839195979899,0.0,0.821052631579,0.770833333333,0.0,5.0,0.0,0.499908920955,0.722891566265,0.5,0.5,0.5,0.990392540632,0
10,18hh45mm,0.75,0.871452230677,0.56140554481,0.5,0.142857142857,0.854260207089,0.391304347826,0.824120603015,0.0,0.810526315789,0.791666666667,0.0,5.0,0.0,0.499909613396,0.698795180723,0.5,0.5,0.5,0.990392540632,0
10,19hh00mm,0.738636363636,0.872368518403,0.560077369439,0.5,0.138014527845,0.854260143466,0.376811594203,0.814070351759,0.0,0.805263157895,0.770833333333,0.0,5.0,0.0,0.499909613396,0.66265060241,0.5,0.5,0.5,0.990392540632,0
10,19hh15mm,0.670454545455,0.871514834186,0.560438426821,0.5,0.191283292978,0.854261352304,0.398550724638,0.844221105528,0.38431372549,0.857894736842,0.770833333333,1.0,14.0,16.0,0.499917922685,0.807228915663,0.5,0.5,0.500000029817,0.990392729946,0
10,19hh30mm,0.715909090909,0.871025388569,0.561044487427,0.5,0.246973365617,0.854284829199,0.427536231884,0.849246231156,0.286274509804,0.9,0.770833333333,1.0,14.0,16.0,0.499989936527,0.819277108434,0.5,0.500000029812,0.5,0.990393792783,0
10,19hh45mm,0.681818181818,0.868765971009,0.56225660864,0.5,0.249394673123,0.854279548488,0.427536231884,0.844221105528,0.317647058824,0.894736842105,0.791666666667,1.0,14.0,16.0,0.499976780152,0.807228915663,0.5,0.5,0.5,0.990393613408,0
10,20hh00mm,0.715909090909,0.87066114997,0.563094777563,0.500000029811,0.256658595642,0.854285719921,0.427536231884,0.849246231156,0.313725490196,0.915789473684,0.75,1.0,14.0,16.0,0.499993398731,0.831325301205,0.5,0.5,0.5,0.99039392893,0
10,20hh15mm,0.715909090909,0.871452230677,0.563700838169,0.5,0.25181598063,0.85428190254,0.427536231884,0.844221105528,0.290196078431,0.9,0.75,1.0,14.0,16.0,0.499981627238,0.831325301205,0.5,0.5,0.5,0.990393739617,0
10,20hh30mm,0.738636363636,0.871452230677,0.564667956157,0.5,0.244552058111,0.854280693702,0.427536231884,0.849246231156,0.254901960784,0.889473684211,0.75,1.0,14.0,16.0,0.499977472593,0.819277108434,0.5,0.500000029812,0.5,0.990393613408,0
10,20hh45mm,0.715909090909,0.873466925428,0.564551901999,0.5,0.244552058111,0.854278912258,0.427536231884,0.844221105528,0.266666666667,0.889473684211,0.791666666667,1.0,14.0,16.0,0.49997470283,0.819277108434,0.5,0.5,0.5,0.990393550303,0
10,21hh00mm,0.738636363636,0.873466925428,0.564061895551,0.5,0.244552058111,0.854279993849,0.427536231884,0.849246231156,0.250980392157,0.894736842105,0.791666666667,1.0,14.0,16.0,0.499975395271,0.819277108434,0.5,0.5,0.5,0.990393613408,0
10,21hh15mm,0.738636363636,0.869380623645,0.570225660864,0.5,0.237288135593,0.854277003567,0.427536231884,0.849246231156,0.219607843137,0.884210526316,0.770833333333,1.0,14.0,16.0,0.499970548185,0.831325301205,0.5,0.5,0.5,0.990393424094,0
10,21hh30mm,0.738636363636,0.873165290338,0.540128949065,0.5,0.227602905569,0.854274904007,0.427536231884,0.849246231156,0.18431372549,0.873684210526,0.75,1.0,14.0,16.0,0.499961546455,0.819277108434,0.5,0.500000029812,0.5,0.990393297886,0
10,21hh45mm,0.75,0.868948090308,0.507852998066,0.5,0.227602905569,0.854273186186,0.427536231884,0.849246231156,0.18431372549,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499958776692,0.831325301205,0.5,0.5,0.5,0.990393297886,0
10,22hh00mm,0.738636363636,0.870171704352,0.486331399097,0.5,0.227602905569,0.854273504301,0.420289855072,0.849246231156,0.180392156863,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499960854014,0.831325301205,0.5,0.5,0.5,0.990393297886,0
10,22hh15mm,0.738636363636,0.868948090308,0.474725983237,0.5,0.225181598063,0.854274013285,0.398550724638,0.844221105528,0.18431372549,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499959469132,0.819277108434,0.5,0.5,0.5,0.990393297886,0
10,22hh30mm,0.738636363636,0.86584067976,0.472314635719,0.5,0.220338983051,0.854273504301,0.398550724638,0.849246231156,0.18431372549,0.878947368421,0.770833333333,1.0,14.0,16.0,0.499960161573,0.831325301205,0.5,0.500000029812,0.5,0.990393297886,0
10,22hh45mm,0.738636363636,0.867792771002,0.471953578337,0.5,0.217917675545,0.854273313432,0.391304347826,0.849246231156,0.16862745098,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499959469132,0.819277108434,0.5,0.5,0.5,0.990393297886,0
10,23hh00mm,0.738636363636,0.867303325385,0.470857511283,0.5,0.232445520581,0.854273567924,0.376811594203,0.849246231156,0.243137254902,0.884210526316,0.791666666667,1.0,14.0,16.0,0.499959469132,0.807228915663,0.5,0.5,0.5,0.990393297886,0
10,23hh15mm,0.738636363636,0.864554462207,0.470251450677,0.500000029811,0.215496368039,0.854274267777,0.384057971014,0.849246231156,0.172549019608,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499962238896,0.819277108434,0.5,0.5,0.5,0.990393297886,0
10,23hh30mm,0.738636363636,0.867121206085,0.47001934236,0.5,0.217917675545,0.854272422709,0.376811594203,0.849246231156,0.180392156863,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499958084251,0.831325301205,0.5,0.500000029812,0.5,0.990393297886,0
10,23hh45mm,0.738636363636,0.867485444684,0.469890393295,0.5,0.220338983051,0.85427496763,0.376811594203,0.844221105528,0.203921568627,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499961546455,0.807228915663,0.5,0.5,0.5,0.990393297886,0
10,00hh00mm,0.738636363636,0.865778076251,0.468923275306,0.5,0.217917675545,0.854272677201,0.369565217391,0.849246231156,0.188235294118,0.878947368421,0.770833333333,1.0,14.0,16.0,0.499959469132,0.831325301205,0.5,0.5,0.5,0.990393297886,0
10,00hh15mm,0.75,0.867667563984,0.462282398453,0.5,0.222760290557,0.854282411524,0.376811594203,0.849246231156,0.18431372549,0.868421052632,0.770833333333,1.0,14.0,16.0,0.499953237165,0.831325301205,0.50000002981,0.5,0.500000029817,0.990393108572,0
10,00hh30mm,0.738636363636,0.868646455219,0.443662153449,0.5,0.215496368039,0.854274076908,0.369565217391,0.849246231156,0.18431372549,0.878947368421,0.770833333333,1.0,14.0,16.0,0.499960854014,0.831325301205,0.5,0.500000029812,0.5,0.990393297886,0
10,00hh45mm,0.727272727273,0.870109100843,0.433990973565,0.5,0.215496368039,0.854273822416,0.376811594203,0.849246231156,0.18431372549,0.873684210526,0.770833333333,1.0,14.0,16.0,0.499958776692,0.819277108434,0.5,0.5,0.5,0.990393234781,0
10,01hh00mm,0.738636363636,0.870905872778,0.426370083817,0.5,0.215496368039,0.854273886039,0.36231884058,0.844221105528,0.18431372549,0.878947368421,0.75,1.0,14.0,16.0,0.499958776692,0.819277108434,0.5,0.5,0.5,0.990393297886,0
10,01hh15mm,0.738636363636,0.871025388569,0.430728562218,0.5,0.210653753027,0.854272995317,0.355072463768,0.844221105528,0.176470588235,0.873684210526,0.75,1.0,14.0,16.0,0.499960161573,0.807228915663,0.5,0.5,0.5,0.990393297886,0
10,01hh30mm,0.75,0.868948090308,0.443417150226,0.5,0.210653753027,0.85427305894,0.355072463768,0.849246231156,0.160784313725,0.873684210526,0.75,1.0,14.0,16.0,0.499958084251,0.831325301205,0.5,0.500000029812,0.5,0.990393234781,0
10,01hh45mm,0.738636363636,0.868037493811,0.459136041264,0.5,0.205811138015,0.854272740824,0.355072463768,0.844221105528,0.160784313725,0.873684210526,0.75,1.0,14.0,16.0,0.499958084251,0.819277108434,0.5,0.5,0.5,0.990393234781,0
10,02hh00mm,0.738636363636,0.867058602576,0.472920696325,0.5,0.208232445521,0.854273377055,0.355072463768,0.849246231156,0.16862745098,0.873684210526,0.75,1.0,14.0,16.0,0.49995739181,0.807228915663,0.5,0.5,0.5,0.990393297886,0
10,02hh15mm,0.738636363636,0.865533353442,0.488626692456,0.5,0.215496368039,0.854273504301,0.36231884058,0.854271356784,0.203921568627,0.878947368421,0.770833333333,1.0,14.0,16.0,0.499961546455,0.831325301205,0.5,0.5,0.5,0.990393297886,0
10,02hh30mm,0.738636363636,0.86584067976,0.504100580271,0.5,0.220338983051,0.854275540237,0.376811594203,0.849246231156,0.203921568627,0.878947368421,0.729166666667,1.0,14.0,16.0,0.499964316218,0.819277108434,0.5,0.500000029812,0.5,0.99039336099,0
10,02hh45mm,0.738636363636,0.867974890302,0.520180528691,0.5,0.220338983051,0.854274204154,0.376811594203,0.854271356784,0.2,0.878947368421,0.729166666667,1.0,14.0,16.0,0.499962931336,0.831325301205,0.5,0.5,0.5,0.99039336099,0
10,03hh00mm,0.738636363636,0.866631760468,0.536144422953,0.5,0.217917675545,0.854274395023,0.391304347826,0.849246231156,0.18431372549,0.873684210526,0.729166666667,1.0,14.0,16.0,0.499959469132,0.819277108434,0.5,0.5,0.5,0.990393297886,0
10,03hh15mm,0.727272727273,0.867178118366,0.550883301096,0.500000029811,0.222760290557,0.854273758793,0.398550724638,0.844221105528,0.219607843137,0.878947368421,0.75,1.0,14.0,16.0,0.499961546455,0.807228915663,0.5,0.5,0.5,0.990393297886,0
10,03hh30mm,0.715909090909,0.866694363977,0.563700838169,0.5,0.234866828087,0.854277321682,0.405797101449,0.844221105528,0.243137254902,0.889473684211,0.75,1.0,14.0,16.0,0.499968470863,0.819277108434,0.5,0.500000029812,0.5,0.990393424094,0
10,03hh45mm,0.727272727273,0.866506553449,0.551489361702,0.5,0.237288135593,0.854278148781,0.420289855072,0.854271356784,0.243137254902,0.889473684211,0.770833333333,1.0,14.0,16.0,0.49997470283,0.819277108434,0.5,0.5,0.5,0.990393550303,0
10,04hh00mm,0.693181818182,0.867548048193,0.534932301741,0.5,0.246973365617,0.854277957912,0.427536231884,0.849246231156,0.309803921569,0.894736842105,0.770833333333,1.0,14.0,16.0,0.499974010389,0.819277108434,0.5,0.5,0.5,0.990393550303,0
10,04hh15mm,0.738636363636,0.865778076251,0.518607350097,0.5,0.239709443099,0.854282920508,0.420289855072,0.849246231156,0.23137254902,0.894736842105,0.770833333333,1.0,14.0,16.0,0.499982319678,0.831325301205,0.5,0.5,0.5,0.990393739617,0
10,04hh30mm,0.738636363636,0.866631760468,0.517640232108,0.5,0.227602905569,0.854275412991,0.413043478261,0.849246231156,0.196078431373,0.878947368421,0.770833333333,1.0,14.0,16.0,0.499964316218,0.831325301205,0.5,0.500000029812,0.5,0.99039336099,0
10,04hh45mm,0.75,0.865778076251,0.524410058027,0.5,0.225181598063,0.854274395023,0.398550724638,0.849246231156,0.164705882353,0.873684210526,0.75,1.0,14.0,16.0,0.499959469132,0.831325301205,0.5,0.5,0.5,0.990393297886,0
10,05hh00mm,0.75,0.862112925348,0.539045776918,0.5,0.217917675545,0.854272486332,0.398550724638,0.849246231156,0.156862745098,0.873684210526,0.75,1.0,14.0,16.0,0.499956006928,0.831325301205,0.5,0.5,0.5,0.990393234781,0
10,05hh15mm,0.75,0.866204918359,0.552224371373,0.5,0.215496368039,0.854271468364,0.398550724638,0.849246231156,0.156862745098,0.873684210526,0.75,1.0,14.0,16.0,0.499954622047,0.831325301205,0.5,0.5,0.5,0.990393171677,0
10,05hh30mm,0.738636363636,0.864190223608,0.567453255964,0.5,0.215496368039,0.854272422709,0.405797101449,0.849246231156,0.152941176471,0.873684210526,0.75,1.0,14.0,16.0,0.499953929606,0.819277108434,0.5,0.500000029812,0.5,0.990393234781,0
10,05hh45mm,0.738636363636,0.867485444684,0.567814313346,0.5,0.222760290557,0.85427286807,0.413043478261,0.844221105528,0.164705882353,0.873684210526,0.729166666667,1.0,14.0,16.0,0.499958084251,0.819277108434,0.5,0.5,0.5,0.990393234781,0
10,06hh00mm,0.659090909091,0.866079711341,0.561534493875,0.5,0.186440677966,0.854262815633,0.369565217391,0.829145728643,0.0,0.847368421053,0.729166666667,0.0,5.0,0.0,0.499918615126,0.722891566265,0.5,0.5,0.5,0.990392603737,0
10,06hh15mm,0.647727272727,0.867849683283,0.558994197292,0.5,0.164648910412,0.854260143466,0.369565217391,0.844221105528,0.0,0.826315789474,0.729166666667,0.0,5.0,0.0,0.499909613396,0.698795180723,0.5,0.5,0.5,0.990392540632,0
10,06hh30mm,0.625,0.868709058728,0.556698903933,0.5,0.150121065375,0.854260207089,0.376811594203,0.849246231156,0.0,0.810526315789,0.729166666667,0.0,5.0,0.0,0.499909613396,0.674698795181,0.5,0.5,0.5,0.990392540632,0
10,06hh45mm,0.613636363636,0.870291220142,0.555125725338,0.5,0.142857142857,0.854260143466,0.376811594203,0.844221105528,0.0,0.805263157895,0.729166666667,0.0,5.0,0.0,0.499908920955,0.66265060241,0.5,0.5,0.5,0.990392540632,0
10,07hh00mm,0.579545454545,0.869807465753,0.554274661509,0.5,0.135593220339,0.85426128868,0.405797101449,0.829145728643,0.0,0.8,0.729166666667,0.0,5.0,0.0,0.499910305836,0.626506024096,0.5,0.5,0.5,0.990392540632,0
10,07hh15mm,0.625,0.87047903067,0.55330754352,0.5,0.128329297821,0.85426128868,0.391304347826,0.814070351759,0.0,0.784210526316,0.729166666667,0.0,5.0,0.0,0.499909613396,0.614457831325,0.5,0.5,0.5,0.990392540632,0
10,07hh30mm,0.715909090909,0.874201093854,0.550767246937,0.5,0.125907990315,0.85426128868,0.405797101449,0.798994974874,0.0,0.778947368421,0.729166666667,0.0,5.0,0.0,0.499909613396,0.578313253012,0.5,0.5,0.5,0.990392540632,0
10,07hh45mm,0.784090909091,0.873347409638,0.549916183108,0.5,0.123486682809,0.854262561141,0.405797101449,0.78391959799,0.0,0.768421052632,0.729166666667,0.0,5.0,0.0,0.499910305836,0.55421686747,0.5,0.5,0.5,0.990392540632,0
10,08hh00mm,0.818181818182,0.874018974555,0.54835589942,0.5,0.125907990315,0.854262561141,0.405797101449,0.773869346734,0.0,0.757894736842,0.708333333333,0.0,5.0,0.0,0.499910305836,0.518072289157,0.5,0.5,0.5,0.990392540632,1
10,08hh15mm,0.761363636364,0.87541901667,0.546537717602,0.5,0.123486682809,0.854262561141,0.398550724638,0.758793969849,0.0,0.747368421053,0.6875,0.0,5.0,0.0,0.499910305836,0.481927710843,0.5,0.5,0.5,0.990392540632,1
10,08hh30mm,0.818181818182,0.87957361319,0.543752417795,0.5,0.123486682809,0.854262624764,0.398550724638,0.748743718593,0.0,0.736842105263,0.708333333333,0.0,5.0,0.0,0.499910305836,0.44578313253,0.5,0.5,0.5,0.990392540632,1
10,08hh45mm,0.784090909091,0.880182574598,0.543391360413,0.5,0.123486682809,0.854262688387,0.391304347826,0.738693467337,0.0,0.726315789474,0.6875,0.0,5.0,0.0,0.499910305836,0.409638554217,0.5,0.5,0.5,0.990392540632,1
10,09hh00mm,0.715909090909,0.880489900916,0.541096067054,0.5,0.123486682809,0.854262688387,0.398550724638,0.723618090452,0.0,0.710526315789,0.708333333333,0.0,5.0,0.0,0.499910305836,0.373493975904,0.5,0.5,0.5,0.990392540632,1
10,09hh15mm,0.715909090909,0.881889943031,0.541457124436,0.5,0.121065375303,0.854262688387,0.398550724638,0.713567839196,0.0,0.694736842105,0.729166666667,0.0,5.0,0.0,0.499910305836,0.349397590361,0.5,0.5,0.5,0.990392540632,1
10,09hh30mm,0.681818181818,0.882197269349,0.541457124436,0.5,0.121065375303,0.854261543173,0.384057971014,0.70351758794,0.0,0.684210526316,0.708333333333,0.0,5.0,0.0,0.499909613396,0.313253012048,0.5,0.5,0.5,0.990392540632,1
10,09hh45mm,0.715909090909,0.887381978157,0.522965828498,0.5,0.128329297821,0.854262815633,0.391304347826,0.688442211055,0.0,0.673684210526,0.729166666667,0.0,5.0,0.0,0.499910305836,0.289156626506,0.5,0.5,0.5,0.990392540632,1
10,10hh00mm,0.727272727273,0.894040715046,0.49696969697,0.5,0.128329297821,0.85426147955,0.398550724638,0.683417085427,0.0,0.657894736842,0.75,0.0,5.0,0.0,0.499909613396,0.265060240964,0.5,0.5,0.5,0.990392540632,1
10,10hh15mm,0.727272727273,0.897392848403,0.471592520954,0.5,0.128329297821,0.854261543173,0.391304347826,0.663316582915,0.0,0.647368421053,0.75,0.0,5.0,0.0,0.499909613396,0.240963855422,0.5,0.5,0.5,0.990392540632,1
10,10hh30mm,0.579545454545,0.902827971248,0.468201160542,0.5,0.130750605327,0.854261606796,0.376811594203,0.658291457286,0.0,0.631578947368,0.770833333333,0.0,5.0,0.0,0.499909613396,0.21686746988,0.5,0.5,0.5,0.990392540632,1
10,10hh45mm,0.568181818182,0.90478006249,0.452972275951,0.5,0.128329297821,0.854261606796,0.376811594203,0.64824120603,0.0,0.621052631579,0.75,0.0,5.0,0.0,0.499910305836,0.192771084337,0.5,0.5,0.5,0.990392540632,1
10,11hh00mm,0.715909090909,0.904290616872,0.447775628627,0.5,0.128329297821,0.854260334335,0.355072463768,0.633165829146,0.0,0.615789473684,0.770833333333,0.0,5.0,0.0,0.499908920955,0.168674698795,0.5,0.5,0.5,0.990392540632,1
10,11hh15mm,0.715909090909,0.900204315089,0.452972275951,0.5,0.130750605327,0.854261670419,0.355072463768,0.623115577889,0.0,0.6,0.770833333333,0.0,5.0,0.0,0.499909613396,0.156626506024,0.5,0.5,0.5,0.990392540632,1
10,11hh30mm,0.693181818182,0.901792167732,0.485493230174,0.5,0.128329297821,0.854260270712,0.340579710145,0.613065326633,0.0,0.594736842105,0.75,0.0,5.0,0.0,0.499909613396,0.132530120482,0.5,0.5,0.5,0.990392540632,1
10,11hh45mm,0.704545454545,0.901302722114,0.508214055448,0.5,0.128329297821,0.854261670419,0.369565217391,0.608040201005,0.0,0.584210526316,0.729166666667,0.0,5.0,0.0,0.499909613396,0.120481927711,0.5,0.5,0.5,0.990392540632,1
10,12hh00mm,0.715909090909,0.898679065956,0.538684719536,0.5,0.128329297821,0.854260397958,0.36231884058,0.592964824121,0.0,0.573684210526,0.729166666667,0.0,5.0,0.0,0.499908920955,0.10843373494,0.5,0.5,0.5,0.990392540632,1
10,12hh15mm,0.738636363636,0.897273332612,0.567092198582,0.5,0.130750605327,0.854260334335,0.36231884058,0.587939698492,0.0,0.568421052632,0.770833333333,0.0,5.0,0.0,0.499909613396,0.0963855421687,0.5,0.5,0.5,0.990392540632,1
10,12hh30mm,0.727272727273,0.894467557154,0.566241134752,0.5,0.133171912833,0.854261670419,0.391304347826,0.577889447236,0.0,0.563157894737,0.770833333333,0.0,5.0,0.0,0.499909613396,0.0843373493976,0.5,0.5,0.5,0.990392540632,1
10,12hh45mm,0.590909090909,0.896846490504,0.570109606705,0.5,0.133171912833,0.854260397958,0.405797101449,0.56783919598,0.0,0.552631578947,0.770833333333,0.0,5.0,0.0,0.499908920955,0.0722891566265,0.5,0.5,0.5,0.990392540632,1
10,13hh00mm,0.727272727273,0.90002219579,0.55197936815,0.5,0.135593220339,0.854260397958,0.376811594203,0.557788944724,0.0,0.547368421053,0.791666666667,0.0,5.0,0.0,0.499909613396,0.0602409638554,0.5,0.5,0.5,0.990392540632,1
10,13hh15mm,0.704545454545,0.907648441457,0.547388781431,0.5,0.140435835351,0.854259061875,0.376811594203,0.552763819095,0.0,0.542105263158,0.791666666667,0.0,5.0,0.0,0.499908228514,0.0481927710843,0.5,0.5,0.5,0.990392540632,1
10,13hh30mm,0.715909090909,0.90715899584,0.538555770471,0.5,0.138014527845,0.854260397958,0.376811594203,0.542713567839,0.0,0.526315789474,0.791666666667,0.0,5.0,0.0,0.499909613396,0.0481927710843,0.5,0.5,0.5,0.990392540632,1
10,13hh45mm,0.681818181818,0.912901445003,0.538800773694,0.5,0.138014527845,0.854260334335,0.391304347826,0.537688442211,0.0,0.521052631579,0.791666666667,0.0,5.0,0.0,0.499908920955,0.0361445783133,0.5,0.5,0.5,0.990392540632,1
